10
6 8
606 530 25913380
210 809 731042193
292 391 292216115
600 352 995768450
914 614 633417371
463 915 199666638
577 63 505219162
426 622 984649047
778 106 266385972
605 612 960895410
954 175 859730075
313 394 633413515
204 334 96759361
653 604 420048765
688 705 281917931
165 426 900939523
623 714 633414103
969 970 264380610
625 315 913163078
294 634 454875618
909 202 542638468
590 556 516843814
244 414 871083925
579 213 358105787
459 972 919393475
39 411 633417402
204 338 633405822
826 665 80003205
322 460 909626232
204 254 721423163
828 390 483202027
861 113 930010125
113 221 399084535
240 310 668115003
931 995 633411618
216 219 433628249
376 388 22460788
188 177 297193998
314 856 818498337
611 84 409030464
720 618 135272199
955 332 790164743
486 342 509990043
936 759 688069128
361 874 968182155
141 502 735071730
474 109 280305349
16 76 878106613
280 22 964972593
633 127 951721406
285 890 862719575
803 746 714386061
869 94 633417011
624 588 515626409
372 451 692000159
764 54 243320588
454 829 12031255
686 232 74444442
538 299 633395256
968 792 779506694
682 89 710762350
621 974 633408436
589 52 270875892
950 699 269838964
133 497 353006322
191 241 247156023
67 515 998623948
974 101 317404086
662 162 964187734
923 213 597245584
73 638 960517124
871 140 305926535
603 971 319412769
543 209 238439829
818 667 506037293
275 110 373751037
76 743 359622031
492 696 365605638
903 760 858573396
591 497 22496444
316 403 633409898
28 303 639520451
88 225 634643183
926 228 316841666
976 648 410341461
405 22 266689829
837 357 153522652
213 731 373455729
862 118 659926659
367 523 487426857
419 97 925207650
297 755 682513138
778 580 662153081
465 593 933930482
49 435 151512356
999 722 188743118
132 119 644335167
766 647 633413774
453 65 384053048
650 825 650202762
237 172 933205911
276 117 665798804
396 924 633417713
340 304 813134695
52 435 405870037
380 406 679513987
763 132 460107171
41 382 344988844
470 31 706203727
713 309 193661827
339 198 59106807
574 356 874474614
568 902 708548989
909 191 389927647
417 561 633418110
885 953 315399560
844 162 591521858
571 226 228121500
648 528 633405133
342 801 467657105
194 473 786979110
429 15 565470148
131 441 763266137
818 299 633408184
932 895 633407695
790 633 587478337
414 525 896290359
151 747 611283583
20 85 591414161
466 773 639520451
516 299 830545320
472 707 140124425
154 975 382622748
171 705 304857021
636 242 217467410
12 877 618170619
880 126 759303133
593 474 633416840
654 402 311739352
950 395 490248524
379 828 698205051
398 755 633396288
365 471 144710617
147 133 469111176
718 266 597785467
655 423 30829693
395 69 344439180
684 175 316708165
546 122 844105758
448 363 633410323
208 638 742970871
557 17 156901405
575 781 73763523
964 443 30760509
400 107 604608014
491 8 909593027
463 685 470030983
419 463 633417671
350 615 892242946
247 172 491628284
561 697 633396429
417 896 79031736
586 541 459339425
455 433 536498850
596 567 798408019
691 82 445726357
490 44 603403411
912 179 48936799
846 181 441763863
285 341 563176279
553 533 633416662
402 994 472439401
80 90 483494641
855 979 659273964
593 262 941175292
689 905 419630862
413 568 291385167
85 586 703602322
259 820 674407524
313 419 635545094
516 98 633412390
154 201 712787463
913 66 387687260
943 893 163323249
506 944 888201827
881 559 633396044
281 27 399562663
34 43 468020682
235 445 673848491
423 247 705944592
9 456 470617001
426 147 729325753
809 924 265415025
791 774 32494576
579 966 332777566
235 76 204496854
778 512 401975353
591 961 950806672
49 398 587328341
556 266 635153654
992 213 230628154
230 175 435225466
75 671 859625037
786 380 950901323
600 72 386085708
506 452 118831733
19 916 637173123
86 270 606058802
490 939 709578581
264 333 511018518
927 384 891117995
833 948 26389613
64 267 371952060
899 680 705239165
624 519 903908609
667 258 215650260
40 758 240035690
909 823 61842237
210 31 633408598
737 599 327846034
119 760 94809323
977 749 545688264
948 233 768070229
6 667 75615484
130 602 621365558
312 60 496526442
11 484 210107631
295 132 195930679
303 520 708651242
482 813 466241516
249 64 582903399
743 777 780756410
900 42 633416476
836 754 353596202
723 302 551695338
230 490 904243041
190 567 723905641
602 605 516818632
734 59 384810403
549 529 253053755
616 959 633399260
343 6 882199182
658 747 787213148
141 704 833460934
973 428 633412740
457 892 633405854
196 813 277390744
102 685 943239843
590 740 352031194
845 764 628609986
649 426 100804609
22 4 653171310
897 150 126074907
666 428 282851970
780 593 215578219
488 900 66247079
867 257 633402074
616 594 786148468
597 483 149299109
256 210 633413579
707 820 842553539
907 91 764196756
489 934 935968476
936 85 633396421
93 199 913892298
139 793 8139374
504 920 122207690
126 419 599231974
852 751 806843907
113 480 631723308
206 992 780514293
585 158 633412638
80 967 365545599
301 686 407071883
560 665 716818121
591 926 535848565
423 780 418480162
547 270 948144198
668 507 987162446
802 105 146227899
79 751 616234785
375 837 557110666
503 303 175133598
432 866 633400857
413 787 22602762
896 60 691269883
89 580 971808278
124 88 372547241
370 599 780780522
190 252 372108124
283 928 969961349
890 766 866963961
146 590 802104468
266 435 219395901
453 312 415739188
566 972 680821027
346 213 633414914
595 290 633410921
70 710 362082023
282 848 357284250
320 960 369550563
587 276 633395768
604 311 344763253
911 920 658184467
41 338 77043456
72 689 28839675
873 612 346157207
861 919 968860642
798 417 464263151
515 356 633411289
793 262 633406716
194 443 731493111
301 458 919793189
749 898 523992075
4 440 297193998
712 696 830888353
189 431 953868553
340 259 243296248
352 95 900819396
662 807 604117982
372 634 633416371
219 675 55881175
896 13 56526254
803 515 633417291
978 281 68073331
637 86 264846363
97 549 372198556
268 546 620325095
123 297 805159457
93 368 565470148
300 449 624386629
563 247 633405915
169 208 633415011
769 622 522638313
222 541 873299728
921 675 633404581
66 576 472799217
222 555 959956880
137 595 567155743
977 80 45138451
611 77 344566360
775 414 893733630
618 982 149338118
238 33 659563708
773 167 633404634
563 899 180628067
45 770 924720930
252 700 204847179
42 966 846051242
747 979 633397353
388 269 690590631
193 951 145488381
18 508 255804136
395 900 461789790
76 277 212508970
644 429 241207569
194 667 663091277
511 134 214550641
618 816 817537533
493 139 633397765
575 294 745344288
987 81 21182184
222 990 307886224
621 780 451059648
508 398 876286774
368 424 739186439
729 758 610590121
646 805 194829229
326 212 3062047
177 761 397665118
83 502 347550318
272 986 827755333
377 179 633417066
791 246 996979457
828 447 907446560
732 680 33105259
490 26 866055350
293 740 123591102
499 74 620432747
219 637 356021140
426 883 688133439
821 737 974304097
641 261 264672367
845 191 533971334
144 545 45049973
901 294 698175735
151 254 540709301
406 628 615293532
217 11 764815260
502 510 889350436
577 557 633417106
346 509 596155170
411 998 452658719
193 468 512434014
702 620 55531206
723 635 341131261
662 114 633416027
992 624 470924628
840 945 896025120
465 607 932266332
890 896 787295067
36 394 633403940
452 427 633400325
337 122 203974913
693 132 451248723
571 212 277390744
347 805 633418278
320 461 572788398
27 732 784361355
908 432 577181326
218 170 633403008
730 192 533114256
679 904 701000482
98 183 671447770
586 999 186943081
67 742 926339081
230 279 676714014
302 738 984423976
623 505 633395575
387 767 633413805
868 597 423359791
276 988 207988940
94 948 503781675
420 941 694301447
207 739 733923944
219 620 33475373
746 951 162208965
900 397 876707675
270 961 500316837
690 359 581871306
188 183 604850379
44 368 633410893
436 818 842461645
59 936 520027195
201 747 633418233
725 502 535144943
183 132 968797406
622 984 118571836
362 519 511418284
347 524 633417547
658 246 234645064
300 843 633416926
596 512 967232395
768 938 633396506
118 376 473995214
168 104 906670331
169 359 157773919
110 632 854861929
869 472 633399356
553 482 589517489
404 481 887173795
295 892 797144668
834 370 633395378
358 742 459091446
85 343 633409058
145 622 310467724
173 840 986602088
245 636 32206775
269 480 184000146
706 254 633402310
290 917 504821045
673 727 273674018
822 665 876581956
734 296 421462564
289 144 620665108
703 553 330476114
669 453 633412191
108 644 307478192
304 357 633417324
307 535 774479151
444 741 670849274
234 979 331520449
215 535 55202467
449 55 832245256
535 749 630813448
797 55 928093414
376 378 225447345
245 522 677377854
353 213 633403278
85 5 426298560
379 920 278904212
589 31 437240559
952 109 865565870
809 117 958932029
441 216 736948082
512 42 681716917
879 100 761938887
493 831 363394983
365 144 282786833
869 265 587447277
396 64 711355355
64 914 859793442
878 385 758858231
242 987 382212348
898 364 648370281
826 811 563473545
620 782 382546711
779 434 12741182
8 963 633404479
844 725 211139096
124 893 633402009
37 944 466494811
653 65 864532734
80 208 633398688
643 285 593882644
664 743 65844535
732 527 633411836
274 664 633398138
140 60 78575211
805 855 182937910
178 974 659952027
554 930 656940100
706 675 985483162
684 44 954217821
240 333 700708247
632 276 643822274
109 466 874304240
212 608 687853423
844 353 868410233
313 399 429556794
566 428 633404453
602 406 536881313
251 868 309770320
601 747 318620546
605 719 590719510
215 112 633414241
268 138 20527305
240 283 407186421
50 621 522295247
734 991 347370293
833 168 30024460
409 633 333614460
540 241 111444154
883 687 794559247
633 749 58021783
120 383 633399525
436 701 948020785
620 579 947315879
862 818 648370281
362 153 239519649
406 612 633416893
129 861 633408425
131 715 152448204
449 327 505111008
518 359 17582644
565 934 27571315
524 153 50064793
425 88 633394877
36 214 633407978
232 733 583522179
850 461 732925788
910 986 114780482
610 850 709070452
5 757 558789924
105 272 633401255
648 650 986758760
492 271 560277379
906 254 452326043
655 57 868910805
27 849 633409927
179 272 76184197
982 754 330317539
29 370 273807722
355 276 664079411
472 288 574798720
242 957 597219390
700 782 258774077
639 466 947932433
256 885 453834088
16 908 443482245
988 113 28452343
830 723 252609539
405 597 386483502
855 580 266853223
693 279 944587444
946 529 633408393
120 429 647741400
301 566 209269908
635 913 670046898
687 247 881219743
868 765 474510504
518 765 108256322
216 760 745830158
216 813 139523897
940 308 52257908
58 171
